timestamp,is_working_hour,optimization_type,current_temp,indoor_temp,indoor_humidity,outdoor_temp,outdoor_humidity,optimal_temp,actual_energy,original_predicted_energy,optimized_energy,optimal_pmv,energy_savings,temp_change,ai_proposal
2024-11-21 03:20:00,False,保持,20.921,22.429728862260763,79.20977467657356,14.491462503668506,66.28593439463206,20.921,157.84642,176.43540954589844,176.43540954589844,-0.89,0.0,0.0,
2024-11-21 03:30:00,False,保持,20.894,22.392851350626938,80.17144131662107,15.05511284674949,66.86368958076514,20.894,158.93253,174.36117553710938,174.36117553710938,-0.89,0.0,0.0,
2024-11-21 03:40:00,False,保持,20.875666666666667,22.35969273092215,81.97117910607784,15.358616843539876,67.5338855470089,20.875666666666667,171.54181,170.343017578125,170.343017578125,-0.9,0.0,0.0,
2024-11-21 03:50:00,False,保持,20.832,22.33391236728047,81.98274206412123,15.532047707484223,68.13571484896221,20.832,167.77158,172.50759887695312,172.50759887695312,-0.92,0.0,0.0,
2024-11-21 04:00:00,False,保持,20.858833333333333,22.306799239607955,81.93569524516066,15.922267146321598,68.77317103593849,20.858833333333333,166.22105,171.49969482421875,171.49969482421875,-0.9,0.0,0.0,
2024-11-21 04:10:00,False,保持,20.833,22.275843574855905,82.46556998103885,16.182413452312936,69.49632831851446,20.833,161.22446,170.9038848876953,170.9038848876953,-0.92,0.0,0.0,
2024-11-21 04:20:00,False,保持,20.828,22.249902900763814,82.83875389068581,16.572632871000682,70.09911998905294,20.828,151.37509,168.70339965820312,168.70339965820312,-0.92,0.0,0.0,
2024-11-21 04:30:00,False,保持,20.818,22.22371491930916,82.86746075661594,16.702706064295608,70.70768835463427,20.818,156.73645,164.8340301513672,164.8340301513672,-0.92,0.0,0.0,
2024-11-21 04:40:00,False,保持,20.764000000000003,22.197994083462444,82.74306493174589,17.049567751885046,71.1544862863464,20.764000000000003,155.49191,134.28590393066406,134.28590393066406,-0.93,0.0,0.0,
2024-11-21 04:50:00,False,保持,20.7285,22.168673445399747,83.27413571276779,17.396429520073,71.55891454410978,20.7285,151.12079,151.0070037841797,151.0070037841797,-0.95,0.0,0.0,
2024-11-21 05:00:00,False,保持,20.7425,22.141386306841355,83.9423595393652,17.61321809496603,71.95307215597906,20.7425,140.5808,155.08734130859375,155.08734130859375,-0.93,0.0,0.0,
2024-11-21 05:10:00,False,保持,20.696,22.11453881065058,84.16802349053692,17.65657574546582,72.34337843085878,20.696,161.77908,154.91014099121094,154.91014099121094,-0.96,0.0,0.0,
2024-11-21 05:20:00,False,保持,20.674500000000002,22.086784492361122,84.20709726936676,17.483144982269618,72.72598078999349,20.674500000000002,165.99933,165.06320190429688,165.06320190429688,-0.96,0.0,0.0,
2024-11-21 05:30:00,False,保持,20.65,22.059057677311984,84.34823772624844,17.179640945179973,73.10922483166546,20.65,137.14325,168.60433959960938,168.60433959960938,-0.97,0.0,0.0,
2024-11-21 05:40:00,False,保持,20.657999999999998,22.033584148827835,84.44870908328153,17.179640945179973,73.53676390533947,20.657999999999998,90.199165,134.3221893310547,134.3221893310547,-0.96,0.0,0.0,
2024-11-21 05:50:00,False,保持,20.6255,22.004153600173233,85.49649632111944,17.353071708376174,74.08177962264658,20.6255,86.61146,116.061279296875,116.061279296875,-0.98,0.0,0.0,
2024-11-21 06:00:00,False,保持,20.625,21.976564164833196,85.45582900375241,16.78942144589371,74.60946277129331,20.625,88.16625,114.44589233398438,114.44589233398438,-0.98,0.0,0.0,
2024-11-21 06:10:00,False,保持,20.5945,21.9484526115277,85.0348015058763,16.919494639188635,75.13714591994002,20.5945,81.553955,123.28189849853516,123.28189849853516,-0.99,0.0,0.0,
2024-11-21 06:20:00,False,保持,20.580000000000002,21.91882971080648,78.8054918107091,16.6593483331973,75.67831014503685,20.580000000000002,108.651955,127.78300476074219,127.78300476074219,-0.99,0.0,0.0,
2024-11-21 06:30:00,False,保持,20.55,21.893685948221176,73.35364889105331,14.88168200295477,76.15784707991273,20.55,186.59271,144.50372314453125,144.50372314453125,-1.0,0.0,0.0,
2024-11-21 06:40:00,False,保持,20.526,21.88470010046278,70.06436254008312,15.488689996535545,76.46213157314487,20.526,188.63342,183.60243225097656,183.60243225097656,-1.02,0.0,0.0,
2024-11-21 06:50:00,False,保持,20.5475,21.88470010046278,65.78709477342268,14.794966540758152,76.73560242126655,20.5475,170.33786,181.51956176757812,181.51956176757812,-1.0,0.0,0.0,
2024-11-21 07:00:00,False,保持,20.5295,21.88470010046278,62.11266317012785,15.01175511565118,76.99559227054851,20.5295,160.293,173.5297088623047,173.5297088623047,-1.02,0.0,0.0,
2024-11-21 07:10:00,False,保持,20.552,21.88470010046278,60.4094108860694,15.358616843539876,77.25750802115637,20.552,164.3312,169.2906951904297,169.2906951904297,-1.0,0.0,0.0,
2024-11-21 07:20:00,False,保持,20.51525,21.88470010046278,59.76829905000373,15.271901421642516,77.52134959547973,20.51525,164.58691,170.61683654785156,170.61683654785156,-1.02,0.0,0.0,
2024-11-21 07:30:00,False,保持,20.51275,21.88502986636162,58.8951432041473,15.141828268646847,77.78326534608757,20.51275,189.06479,172.74407958984375,172.74407958984375,-1.02,0.0,0.0,
2024-11-21 07:40:00,False,保持,20.484,21.895554530652934,58.67984449479879,14.925039653454562,77.82563408871188,20.484,178.62679,177.05006408691406,177.05006408691406,-1.02,0.0,0.0,
2024-11-21 07:50:00,False,保持,20.4495,21.913800917341668,59.21091460739009,15.185185999745157,77.754377602303,20.4495,169.35611,171.32937622070312,171.32937622070312,-1.03,0.0,0.0,
2024-11-21 08:00:00,False,保持,20.569499999999998,21.933091574084443,58.33775865012856,15.705478571428571,77.68889866465103,20.569499999999998,154.35362,168.01077270507812,168.01077270507812,-0.99,0.0,0.0,
2024-11-21 08:10:00,False,保持,20.7165,21.951557781956986,57.12251700137881,15.87890943537292,77.62534558951977,20.7165,156.06,161.81573486328125,161.81573486328125,-0.95,0.0,0.0,
2024-11-21 08:20:00,False,保持,20.744,21.970573611035306,56.38332468703698,16.00898258836859,77.56371833810402,20.744,159.33463,161.55287170410156,161.55287170410156,-0.93,0.0,0.0,
2024-11-21 08:30:00,False,保持,20.752000000000002,21.987583443849644,56.38571688872946,16.225771143111984,77.49246185169515,20.752000000000002,154.70354,163.49530029296875,163.49530029296875,-0.93,0.0,0.0,
